,carbs,category,description,fat,fiber,kcal,monounsat.,polyunsat.,price,price_per_kg,protein,qty,salt,saturated,sugars,€/g carb,€/g fat,€/g protein,€/kcal
5407249,0.3,Confezionati alimentari,"Star Tea, tÃ¨ nero alla pesca 25 filtri 42,5 g",,,1,,,1.95,46.43,,42 g,,,0.1,15.476666666666667,,,4.643
5382087,87.0,Confezionati alimentari,"Kellogg's, Frosties 375 g",0.6,2.0,375,,,2.89,7.71,4.5,375 g,0.83,0.1,37.0,0.008862068965517242,1.2850000000000001,0.17133333333333334,0.002056
5383787,,Confezionati alimentari,"Zaffy, zafferano conf. 4x0,13 g",,,,,,6.38,12269.300000000001,,520 mg,,,,0.0,0.0,0.0,0.0
5545016,11.0,Confezionati alimentari,"Star, Tigullio GranPesto radicchio e speck 190 g",36.0,0.3,390,,,2.74,14.43,5.4,190 g,3.4,6.0,5.0,0.13118181818181818,0.04008333333333333,0.2672222222222222,0.0037
5419003,49.0,Confezionati alimentari,"Kellogg's, All-Bran Snack barrette conf. 6x40 g",20.0,16.0,440,,,2.35,9.8,8.0,240 g,0.63,5.0,22.0,0.02,0.049,0.12250000000000001,0.0022272727272727275
5375897,,Confezionati alimentari,"Kimbo, Macinato Fresco conf. 2X250 g",,,,,,6.25,12.5,,500 g,,,,0.0,0.0,0.0,0.0
5381836,19.0,Confezionati alimentari,"Castellani, fagioli occhio nero 500 g",0.35,5.0,90,,,1.49,2.98,3.0,500 g,0.01,0.1,3.0,0.01568421052631579,0.8514285714285714,0.09933333333333333,0.003311111111111111
5639158,67.6,Confezionati alimentari,"Frumenta, preparato per pizza verace 1 kg",1.0,2.7,335,,,2.09,2.09,12.7,1 kg,0.025,0.2,0.5,0.003091715976331361,0.209,0.016456692913385827,0.0006238805970149254
5722546,77.0,Confezionati alimentari,"Gallo, riso Basmati 850 g",1.0,1.0,352,,,3.25,3.83,8.3,850 g,0.0,0.3,0.1,0.004974025974025974,0.383,0.04614457831325301,0.0010880681818181818
5729026,,Confezionati alimentari,"Drogheria & Alimentari, sale rosa con macinello 95 g",,,,,,2.81,29.58,,95 g,,,,0.0,0.0,0.0,0.0
5761833,,Confezionati alimentari,Perfetti Daygum White & Care 2 x 29 g,,,,,,2.99,51.56,,58 g,,,,0.0,0.0,0.0,0.0
5419896,81.0,Confezionati alimentari,"Flora, riso classico 1 kg",1.1,1.0,361,,,3.29,3.29,6.3,1 kg,0.013,0.4,0.3,0.004061728395061729,0.2990909090909091,0.052222222222222225,0.0009113573407202217
5383647,69.7,Confezionati alimentari,"Voiello, Tofarelle n. 138 pasta di semola di grano duro 500 g",2.0,3.0,359,,,1.25,2.5,14.0,500 g,0.013,0.4,3.5,0.003586800573888092,0.125,0.017857142857142856,0.0006963788300835655
5739194,73.2,Confezionati alimentari,"Rummo, Senza Glutine Fusilli n. 48 pasta di riso integrale mais bianco e mais giallo 400 g",2.0,3.1,341,,,1.99,4.98,6.0,400 g,0.003,0.7,0.3,0.006803278688524591,0.24900000000000003,0.083,0.001460410557184751
5682961,8.4,Confezionati alimentari,"CalvÃ©, salsa burger 250 ml",22.0,,233,,,2.09,10.0,1.1,250 ml,1.4,3.4,7.2,0.11904761904761904,0.045454545454545456,0.9090909090909091,0.004291845493562232
5397483,69.0,Confezionati alimentari,"De Cecco, Zitone n. 19 pasta di semola di grano duro 500 g",1.5,2.9,351,,,1.35,1.34,14.0,500 g,0.0,0.3,3.4,0.0019420289855072465,0.08933333333333333,0.009571428571428573,0.00038176638176638176
5619858,0.0,Confezionati alimentari,"Rizzoli, Cantabriche filetti di alici in olio di oliva 70 g",17.0,,258,,,4.6,65.72,25.0,70 g,12.4,2.8,0.0,0.0,0.3865882352941177,0.26288,0.025472868217054263
5538879,5.9,Gastronomia e piatti pronti,"Knorr, zuppa di verdura 86 g",0.5,1.3,37,,,1.59,18.49,1.5,86 g,0.73,0.1,1.4,0.3133898305084745,3.6979999999999995,1.2326666666666666,0.049972972972972964
5762335,1.0,Confezionati alimentari,"Knorr, Cuore di Brodo Vegetale-25% di sale conf. 4x28 g",0.5,0.5,10,,,1.49,13.31,0.5,112 g,0.85,0.3,0.5,1.331,2.662,2.662,0.1331
5385883,,Confezionati alimentari,"Golia, Bianca caramelle ripiene senza glutine conf. 3x38 g",,,,,,1.97,17.29,,114 g,,,,0.0,0.0,0.0,0.0
5542403,,Confezionati alimentari,"Twinings, Vanilla Tea 20 filtri 40 g",,,,,,3.69,92.25,,40 g,,,,0.0,0.0,0.0,0.0
5756711,59.3,Confezionati alimentari,"Kinder, Brioss pesca 10 pezzi 270 g",8.1,,350,,,2.93,10.86,7.8,270 g,0.223,1.3,30.0,0.018313659359190555,0.13407407407407407,0.1392307692307692,0.0031028571428571424
5421175,57.3,Confezionati alimentari,"Mulino Bianco, Trancino al cacao 24 pezzi 792 g",8.8,3.9,340,,,4.59,4.64,6.0,792 g,0.5,4.2,35.0,0.008097731239092496,0.05272727272727272,0.07733333333333332,0.001364705882352941
5527720,51.0,Confezionati alimentari,"Pringles, Ham & Cheese Flavour 165 g",32.0,2.6,507,,,1.99,12.07,4.5,165 g,1.7,3.6,4.3,0.02366666666666667,0.03771875,0.26822222222222225,0.0023806706114398424
5420138,1.5,Confezionati alimentari,"Tulip, patÃ© di fegato 125 g",22.0,,256,,,1.61,12.88,13.0,125 g,2.0,8.8,0.5,0.8586666666666667,0.058545454545454546,0.09907692307692308,0.00503125
5396983,0.0,Confezionati alimentari,"L'Aretino, aceto di vino rosso  500 ml",0.0,,20,,,0.9,1.8,0.0,50 cl,0.1,0.0,0.0,0.0,0.0,0.0,0.009
5714739,60.4,Confezionati alimentari,"Galbusera, VitaGÃ­ 300 g",19.5,7.0,462,,,2.37,7.91,7.6,300 g,0.35,4.1,23.3,0.013096026490066226,0.04056410256410257,0.10407894736842106,0.0017121212121212121
5421137,53.2,Confezionati alimentari,"Old El Paso, tortillas Mexicanas de trigo 8 pezzi 326 g",5.2,1.6,299,,,3.59,11.02,9.1,326 g,1.0,1.2,2.1,0.02071428571428571,0.21192307692307688,0.12109890109890109,0.0036856187290969897
5633080,66.0,Confezionati alimentari,"Garofalo, Casarecce n. 5-88 pasta di semola integrale di grano duro 500 g",2.0,8.0,350,,,1.65,3.3,13.0,500 g,0.01,0.4,3.0,0.004999999999999999,0.16499999999999998,0.02538461538461538,0.0009428571428571427
5382436,49.0,Confezionati alimentari,"Lindt, Excellence orange intense noir 100 g",32.0,,526,,,2.14,14.9,6.7,100 g,0.09,18.0,42.0,0.030408163265306123,0.0465625,0.22238805970149253,0.002832699619771863
5420905,12.1,Confezionati alimentari,"Venturino Bartolomeo, pesto ligure antica ricetta  180 g",64.5,,640,,,2.99,16.62,3.7,180 g,3.2,9.5,2.5,0.13735537190082647,0.025767441860465118,0.4491891891891892,0.0025968750000000002
5389364,52.0,Confezionati alimentari,"Paneangeli, preparato per torta degli angeli alla vaniglia 425 g",13.0,,342,,,2.6,6.12,5.0,425 g,0.54,7.3,30.0,0.01176923076923077,0.04707692307692308,0.1224,0.0017894736842105263
5389314,0.5,Confezionati alimentari,"Lipton Yellow Label Tea, deteinato 50 filtri 75 g",0.0,,4,,,4.69,62.599999999999994,0.5,75 g,0.0,0.0,0.5,12.52,0.0,12.52,1.565
5524926,46.3,Confezionati alimentari,"Kinder, Panecioc al cacao 10 pezzi 290 g",20.1,,419,,,2.89,6.87,10.5,290 g,0.28,8.9,24.2,0.014838012958963285,0.03417910447761194,0.06542857142857143,0.001639618138424821
5382498,75.0,Confezionati alimentari,"Kellogg's, Coco Pops barchette 450 g",2.5,5.0,377,,,3.49,7.76,9.0,450 g,0.78,0.9,27.0,0.010346666666666667,0.3104,0.08622222222222223,0.0020583554376657825
5389176,2.5,Confezionati alimentari,"La Reinese, peperoncini macinati in olio extravergine di oliva 170 g",35.0,3.4,332,,,2.03,11.95,1.0,170 g,2.8,6.0,0.5,0.4779999999999999,0.03414285714285714,1.1949999999999998,0.0035993975903614453
5723248,6.8,Confezionati alimentari,"Barilla, ragÃ¹ montanaro con funghi 295 g",4.2,1.5,84,,,1.79,6.07,4.0,295 g,1.0,1.2,3.6,0.08926470588235294,0.14452380952380953,0.15175,0.007226190476190476
5639188,67.0,Confezionati alimentari,"Colfiorito Natura, Rapidissime in cucina farro perlato 250 g",2.3,7.0,349,,,1.99,7.96,11.5,250 g,0.004,0.57,0.38,0.011880597014925373,0.34608695652173915,0.06921739130434783,0.0022808022922636106
5728057,69.7,Confezionati alimentari,"Voiello, Vermicelli n. 105 pasta di semola di grano duro 500 g",2.0,3.0,359,,,1.25,2.5,14.0,500 g,0.013,0.4,3.5,0.003586800573888092,0.125,0.017857142857142856,0.0006963788300835655
5380877,94.0,Confezionati alimentari,"Fida, Gocce Liquirizia caramelle ripiene 200 g",0.0,0.0,378,,,1.78,8.9,0.0,200 g,0.37,0.0,93.0,0.009468085106382978,0.0,0.0,0.0023544973544973547
5379513,65.0,Confezionati alimentari,"Milka, cioccolato bianco 100 g",28.0,0.0,530,,,1.19,11.9,4.3,100 g,0.38,17.0,64.0,0.018307692307692306,0.042499999999999996,0.27674418604651163,0.0022452830188679244
5403278,,Confezionati alimentari,"Pedon, Tulipano codetta arlecchino 90 g",,,,,,1.09,12.2,,90 g,,,,0.0,0.0,0.0,0.0
5410734,5.4,Confezionati alimentari,"Le Conserve della Nonna, passata di pomodoro al basilico 500 g",0.0,,36,,,1.69,3.38,1.9,500 g,0.5,0.0,4.5,0.06259259259259259,0.0,0.17789473684210524,0.009388888888888888
5392616,65.4,Confezionati alimentari,Origano di Pantelleria 12 g,4.2,0.2,265,,,2.69,224.20000000000002,8.0,12 g,0.06,0.0,0.0,0.3428134556574923,5.338095238095239,2.8025,0.08460377358490567
5720250,75.0,Confezionati alimentari,"Campiello, Ã¨ il Novellino senza zuccheri aggiunti 380 g",12.0,2.8,412,,,2.56,6.74,7.2,380 g,0.65,6.0,1.8,0.008986666666666667,0.05616666666666667,0.09361111111111112,0.0016359223300970874
5395447,50.0,Confezionati alimentari,"Ritter Sport, fondente 100 g",33.0,,534,,,1.29,12.9,6.0,100 g,0.01,19.0,48.0,0.0258,0.03909090909090909,0.215,0.002415730337078652
5378907,0.2,Confezionati alimentari,"Simmenthal, carne bovina lessata in gelatina vegetale conf. 3x120 g",1.5,0.5,61,,,5.99,9.98,11.5,360 g,1.9,0.7,0.2,4.989999999999999,0.6653333333333333,0.08678260869565217,0.01636065573770492
5386205,70.0,Confezionati alimentari,"Garofalo, Mafalde Corte n. 79 pasta di semola di Gragnano IGP 500 g",1.0,3.0,351,,,1.29,2.58,14.0,500 g,0.01,0.2,3.0,0.0036857142857142857,0.258,0.01842857142857143,0.0007350427350427351
5508291,59.0,Confezionati alimentari,"Loacker, Quadratini Napolitaner 275 g",27.0,,518,,,3.05,11.1,8.1,275 g,0.33,19.0,26.0,0.018813559322033897,0.041111111111111105,0.13703703703703704,0.0021428571428571425
5527023,0.0,Confezionati alimentari,"Lipton, Vivacemente classico TÃ¨ Verde 50 filtri 65 g",0.0,,4,,,3.87,59.54,0.5,65 g,0.0,0.0,0.0,0.0,0.0,11.908,1.4885
5397478,64.0,Confezionati alimentari,"Nicoli, polenta integra come una volta 500 g",4.3,7.0,347,,,1.25,2.5,9.5,500 g,0.003,1.1,0.5,0.00390625,0.05813953488372093,0.02631578947368421,0.0007204610951008645
5632923,78.7,Confezionati alimentari,"Barilla, Senza Glutine Tortiglioni pasta di mais bianco mais giallo e riso 400 g",1.8,1.1,359,,,1.53,3.83,6.5,400 g,0.003,0.3,1.2,0.004866581956797967,0.2127777777777778,0.058923076923076925,0.0010668523676880223
5570637,72.0,Confezionati alimentari,"Mentos, 45 min pure fresh spreamint chewing gum senza glutine conf. 3x20 g",0.0,,181,,,2.15,35.84,0.0,60 g,0.05,0.0,0.0,0.04977777777777778,0.0,0.0,0.019801104972375694
5384511,80.0,Confezionati alimentari,"Haribo, Chamallows mix caramelle gommose senza glutine 175g",0.5,,333,,,1.39,7.95,3.5,175 g,0.02,0.1,68.0,0.0099375,1.59,0.22714285714285715,0.0023873873873873877
5384856,36.3,Confezionati alimentari,"Altromercato Bio, CompaÃ±era cioccolato extra fondente 70% 100 g",42.0,10.0,580,,,1.75,17.5,9.1,100 g,0.2,25.0,28.6,0.048209366391184574,0.041666666666666664,0.19230769230769232,0.003017241379310345
5376046,70.0,Confezionati alimentari,"Garofalo, Fusilli n. 63 pasta di semola di Gragnano IGP 500 g",1.0,3.0,351,,,1.29,2.58,14.0,500 g,0.01,0.2,3.0,0.0036857142857142857,0.258,0.01842857142857143,0.0007350427350427351
5397504,63.0,Confezionati alimentari,"Bonne Maman, French butter galettes 170 g",26.0,,513,,,2.63,15.48,6.0,170 g,0.8,15.0,26.0,0.02457142857142857,0.05953846153846154,0.258,0.003017543859649123
5381426,57.0,Confezionati alimentari,"Nonna Lucia, paste di meliga 280 g",24.2,1.5,451,,,3.1,11.08,5.6,280 g,0.6,7.0,21.7,0.01943859649122807,0.045785123966942155,0.1978571428571429,0.0024567627494456764
5388939,0.0,Confezionati alimentari,"De Cecco, olio extra vergine di oliva classico 1 l",91.6,0.0,824,70.0,7.6,6.99,6.99,0.0,1 l,0.0,14.0,0.0,0.0,0.007631004366812228,0.0,0.0008483009708737865
5766712,56.5,Confezionati alimentari,"Gran Cereale, barrette di cereali nocciole e cioccolato fondente 5 pezzi 135 g",18.0,8.0,442,,,2.69,15.93,9.5,135 g,0.3,3.6,19.0,0.028194690265486724,0.0885,0.1676842105263158,0.003604072398190045
5378962,69.2,Confezionati alimentari,"De Cecco, Penne Piccole Rigate n. 177 pasta di semola di grano duro 500 g",1.5,2.9,352,,,1.35,1.34,14.0,500 g,0.01,0.3,3.4,0.0019364161849710984,0.08933333333333333,0.009571428571428573,0.0003806818181818182
5741692,78.0,Confezionati alimentari,"PiÃ¹ Cereali Bio, grano saraceno flakes 200 g",2.0,4.7,380,,,2.49,12.45,10.0,200 g,1.0,0.4,7.8,0.01596153846153846,0.6224999999999999,0.12449999999999999,0.003276315789473684
5716008,70.0,Confezionati alimentari,"La Molisana, Pennoni Rigati n. 21 pasta di semola di grano duro 500 g",1.0,3.0,351,,,1.09,2.18,14.0,500 g,0.02,0.3,4.0,0.003114285714285715,0.21800000000000003,0.015571428571428573,0.0006210826210826211
5404903,63.9,Confezionati alimentari,"Artebianca, Integrale Senza Zucchero 300 g",16.7,6.5,422,,,3.89,12.97,8.8,300 g,0.5,8.4,0.0,0.020297339593114243,0.07766467065868264,0.14738636363636365,0.0030734597156398106
5390606,78.28,Confezionati alimentari,"Le Veneziane, Eliche pasta dietetica di mais 250 g",0.66,3.9,353,,,1.69,6.76,6.42,250 g,0.03,0.15,0.24,0.0086356668369954,1.0242424242424242,0.10529595015576323,0.0019150141643059489
5391773,11.5,Confezionati alimentari,"D'Amico Montello, frijoles conditi fagioli neri alla messicana 400 g",0.1,4.0,78,,,1.66,4.15,5.8,400 g,1.1,0.0,2.0,0.036086956521739134,4.15,0.07155172413793104,0.005320512820512821
5392906,6.5,Confezionati alimentari,"Rio Mare, con Gusto piselli e tonno conf. 2x160 g",12.5,,180,,,2.74,8.57,9.5,320 g,1.8,1.3,2.0,0.13184615384615384,0.06856,0.09021052631578948,0.004761111111111111
5422226,63.0,Confezionati alimentari,"Cameo, Snack Friends maxi cocktail 300 g",17.0,,450,,,2.69,8.97,9.4,300 g,3.1,7.9,3.6,0.014238095238095239,0.05276470588235294,0.09542553191489361,0.0019933333333333335
5398200,93.0,Confezionati alimentari,"Saila, Free liquirizia confetti teneri senza zucchero 75 g",0.3,0.5,232,,,1.38,18.400000000000002,0.0,75 g,0.14,0.3,0.0,0.01978494623655914,6.133333333333335,0.0,0.007931034482758621
5742773,0.3,Confezionati alimentari,"Pompadour, Infuso di zenzero e curcuma 20 filtri 38 g",0.1,,2,,,3.23,85.01,0.2,38 g,0.01,0.1,0.2,28.336666666666673,85.01,42.505,4.250500000000001
5745540,0.5,Confezionati alimentari,"Saitaku, Shirataki Noodles 270 g - peso netto sgocc. 200 g",0.5,4.5,8,,,2.89,14.45,0.5,200 g,0.04,0.5,0.5,2.8899999999999997,2.8899999999999997,2.8899999999999997,0.18062499999999998
5722879,10.0,Confezionati alimentari,"Orco, senape classica monodose conf. 6x15 g",5.5,,110,,,1.46,20.0,4.9,90 g,2.8,0.5,1.2,0.2,0.36363636363636365,0.4081632653061224,0.01818181818181818
5759442,0.0,Confezionati alimentari,"Rio Mare, Super Naturale tonno conf. 2x112 g",0.5,,93,0.1,0.2,5.49,24.51,22.0,224 g,1.1,0.2,0.0,0.0,4.902,0.11140909090909092,0.02635483870967742
5519987,69.0,Confezionati alimentari,"Il Molino Chiavazza, farina tipo 1 di grano tenero 500 g",1.5,2.5,345,,,0.83,1.66,12.5,500 g,0.0,0.3,1.5,0.002405797101449275,0.11066666666666665,0.013279999999999998,0.000481159420289855
5376737,47.0,Confezionati alimentari,"Perugina, Grifo cioccolatini assortiti al latte fondente e fondente 70% cacao 250 g",34.0,8.0,538,,,3.99,19.95,6.4,200 g,0.08,20.0,44.0,0.0424468085106383,0.05867647058823529,0.31171875,0.0037081784386617097
5410108,85.0,Confezionati alimentari,"Alpenliebe, Espresso caramelle dure senza zucchero conf. 2x49 g",7.0,,272,,,2.69,27.5,0.5,98 g,0.5,4.6,0.0,0.03235294117647059,0.39285714285714285,5.5,0.01011029411764706
5764444,,Confezionati alimentari,"ThÃ© InfrÃ©, TÃ¨ classico deteinato 23 filtri 34,5 g",,,,,,3.49,102.65,,34 g,,,,0.0,0.0,0.0,0.0
5752564,48.0,Confezionati alimentari,"Rigoni di Asiago, Fiordifrutta preparazione di agrumi e zenzero biologica 260 g",0.0,2.0,195,,,3.39,13.04,0.0,260 g,0.12,0.0,46.0,0.027166666666666662,0.0,0.0,0.0066871794871794865
5522949,86.0,Confezionati alimentari,"Kellogg's, Rice Krispies 340 g",1.2,2.0,387,,,3.29,7.74,7.0,340 g,1.0,0.4,7.9,0.009000000000000001,0.645,0.11057142857142857,0.002
5539123,58.8,Confezionati alimentari,"KitKat, Snack con wafer ricoperto di cioccolato al latte conf. 3x41,5 g",27.6,1.8,521,,,2.19,17.67,8.5,124 g,0.25,15.5,46.6,0.03005102040816327,0.06402173913043478,0.2078823529411765,0.003391554702495202
5724932,4.0,Confezionati alimentari,"Le conserve della nonna, Condoro 280 g",1.9,,46,,,1.79,6.4,1.8,280 g,0.7,0.3,3.6,0.16,0.33684210526315794,0.35555555555555557,0.01391304347826087
5539630,56.8,Confezionati alimentari,"Pasticceria Matilde Vicenzi, GrisbÃ¬ crema cocco 150 g",32.3,1.6,544,,,2.09,13.94,5.6,150 g,0.7,14.9,29.7,0.02454225352112676,0.0431578947368421,0.24892857142857142,0.0025624999999999997
5393128,69.0,Confezionati alimentari,"De Cecco, Spaghetti n. 12 pasta di grano Kamut biologica 500 g",1.3,3.0,350,,,3.18,6.36,14.0,500 g,0.0,0.3,4.3,0.009217391304347827,0.48923076923076925,0.04542857142857143,0.0018171428571428572
5393873,64.6,Confezionati alimentari,"Lion, snack con wafer toffee e cereali ricoperti di cioccolato al latte conf. 3x42g",22.2,1.5,483,,,2.05,16.27,5.4,126 g,0.45,11.9,44.8,0.02518575851393189,0.07328828828828829,0.3012962962962963,0.0033685300207039336
5733310,0.5,Confezionati alimentari,"Rio mare, Grigliati filetti di sgombro piccanti con olio di oliva 120 g",27.0,,309,13.0,9.0,2.86,17.42,16.0,120 g,1.2,5.3,0.2,3.4840000000000004,0.06451851851851853,0.10887500000000001,0.005637540453074435
5397132,63.0,Confezionati alimentari,"Misura, Fibrextra biscotti con cioccolato fondente 290 g",18.0,7.2,460,,,2.59,7.14,8.0,290 g,0.6,3.3,27.0,0.011333333333333332,0.03966666666666666,0.08925,0.0015521739130434783
5389890,3.5,Confezionati alimentari,"La Torrente, pomodorini 400 g",0.2,1.4,25,,,1.15,2.88,1.6,400 g,0.17,0.0,3.5,0.08228571428571428,1.4399999999999997,0.17999999999999997,0.011519999999999999
5522991,98.0,Confezionati alimentari,"Ricola, cristallo di zucchero alle erbe svizzere caramelle dure 125 g",0.0,,400,,,2.29,18.32,0.0,125 g,0.0,0.0,76.0,0.018693877551020407,0.0,0.0,0.00458
5414074,23.0,Confezionati alimentari,"Lindt, Excellence 78% Cacao Fondente Avvolgente 100 g",47.0,,582,,,2.14,14.9,9.2,100 g,0.03,29.0,18.0,0.06478260869565218,0.03170212765957447,0.16195652173913044,0.0025601374570446735
5625583,58.5,Confezionati alimentari,"Mulino Bianco, Chicche paste frolle al cacao 200 g",27.0,4.5,510,,,2.01,10.05,6.0,200 g,0.238,5.5,32.0,0.017179487179487182,0.037222222222222226,0.1675,0.001970588235294118
5526435,10.8,Confezionati alimentari,Bonduelle Mais 285 g - peso netto sgocc.285 g,1.9,3.8,80,,,1.36,4.78,2.9,285 g,0.4,0.5,5.2,0.04425925925925926,0.25157894736842107,0.16482758620689658,0.005975
5380718,12.2,Confezionati alimentari,"Valfrutta, Oro Mais dolce conf. 3x160 g - peso netto sgocc.3x140 g",1.8,3.9,83,,,3.29,7.84,2.6,420 g,0.8,0.4,6.3,0.06426229508196722,0.4355555555555556,0.30153846153846153,0.009445783132530122
5533601,7.3,Confezionati alimentari,"Barilla, salsa pronta classica 300 g",1.7,2.4,57,,,1.8,6.01,1.9,300 g,0.75,0.3,6.0,0.08232876712328767,0.35352941176470587,0.3163157894736842,0.010543859649122807
5394010,64.2,Confezionati alimentari,"Luciana Mosconi, Tagliatelle pasta all'uovo 500 g",5.6,3.8,376,,,2.99,5.98,15.2,500 g,0.327,1.8,3.7,0.009314641744548288,0.1067857142857143,0.0393421052631579,0.0015904255319148938
5757505,8.3,Gastronomia e piatti pronti,"Knorr, Le Minestre orzo 103 g",0.5,1.5,48,,,1.25,12.14,1.7,103 g,0.7,0.1,0.7,0.14626506024096383,2.428,0.7141176470588235,0.025291666666666667
5756012,68.0,Confezionati alimentari,"Pai, Veggie con pomodoro e piselli 100 g",21.0,2.2,477,,,1.26,12.6,2.9,100 g,2.8,9.3,1.1,0.01852941176470588,0.06,0.4344827586206897,0.0026415094339622643
5682545,12.6,Confezionati alimentari,"Valfrutta, i Triangolini succo e polpa pesca conf. 12x100 ml",0.0,0.8,55,,,3.49,2.91,0.4,1200 ml,0.0,0.0,12.6,0.0230952380952381,0.0,0.7275,0.005290909090909092
5392852,0.5,Confezionati alimentari,"CaffÃ¨ Molinari, American Break 250 g",9.4,,291,,,2.37,9.48,19.0,250 g,0.1,4.2,0.5,1.8960000000000001,0.10085106382978724,0.04989473684210527,0.0032577319587628866
5633259,70.0,Confezionati alimentari,"La Molisana, Maccheroni n. 37 pasta di semola di grano duro 500 g",1.0,3.0,351,,,1.09,2.18,14.0,500 g,0.02,0.3,4.0,0.003114285714285715,0.21800000000000003,0.015571428571428573,0.0006210826210826211
5392664,54.0,Confezionati alimentari,"Castellani, lenticchie giganti 500 g",2.0,,339,,,1.29,2.58,26.0,500 g,,,,0.0047777777777777775,0.129,0.009923076923076923,0.0007610619469026549
5755022,11.3,Confezionati alimentari,"Bauer, brodo di carne biologico 6 dadi 60 g",21.6,1.9,273,,,2.89,48.17,7.4,60 g,50.6,12.4,1.0,0.42628318584070796,0.22300925925925924,0.6509459459459459,0.017644688644688645
5770697,0.1,Confezionati alimentari,"Pompadour, infuso zenzero e limone 20 filtri 38 g",0.1,,1,,,3.23,85.01,0.1,38 g,0.01,0.1,0.1,85.01,85.01,85.01,8.501000000000001
5555153,55.0,Confezionati alimentari,"Milka & Oreo, 100 g",35.0,1.3,560,,,1.19,11.9,5.5,100 g,0.53,19.5,49.0,0.021636363636363634,0.033999999999999996,0.21636363636363634,0.0021249999999999997
5771512,,"Latticini, salumi e formaggi","Casa Modena, Teneroni la Merenda focaccina artigianale con cubetti di prosciutto cotto + frullato 175 g",,,,,,1.79,10.23,,175 g,,,,0.0,0.0,0.0,0.0
5381021,,Confezionati alimentari,"Cannamela, origano in foglie 8 g",,,,,,2.3,287.5,,8 g,,,,0.0,0.0,0.0,0.0
5382217,66.0,Confezionati alimentari,"Garofalo, Mafalda n. 5-79 pasta di semola di grano duro integrale 500 g",2.0,8.0,350,,,1.65,3.3,13.0,500 g,0.01,0.4,3.0,0.004999999999999999,0.16499999999999998,0.02538461538461538,0.0009428571428571427
